PN	ASSIGNEE	去標點符號	lower
6441387	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6485686	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6558946	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6579948	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6620917	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6667158	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6672133	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6731804	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6753155	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6773928	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6919200	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6985818	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
6988394	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7022289	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7049085	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7153475	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7193352	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7295308	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7375348	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7393694	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7445908	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7629129	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7662568	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7702473	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7737399	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7799536	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7838227	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7851207	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7852469	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7985382	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
7997300	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8053248	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8114679	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8168386	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8224581	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8281809	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8309029	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8367327	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8412464	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8454224	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8454892	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8514392	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8524155	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8658088	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8748331	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8874377	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
8936915	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9057778	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9061085	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9063046	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9080984	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9097624	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9115240	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9500591	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9683024	THE UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE ARMY	THEUNITEDSTATESOFAMERICAASREPRESENTEDBYTHESECRETARYOFTHEARMY	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9689792	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9863886	The United States of America as Represented by the Secretary of the Army	TheUnitedStatesofAmericaasRepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
10160795	The United States of America as represented by the Secretary of the Army	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9995746	"The United States of America, as represented by the Secretary of the Army"	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheArmy	theunitedstatesofamericaasrepresentedbythesecretaryofthearmy
9097713	THE UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE ARMY ON BEHALF OF USAMRMC	THEUNITEDSTATESOFAMERICAASREPRESENTEDBYTHESECRETARYOFTHEARMYONBEHALFOFUSAMRMC	theunitedstatesofamericaasrepresentedbythesecretaryofthearmyonbehalfofusamrmc
8338103	"The United States of America, as represented by the Secretary of the Deparment of Health and Human Services, National Institute of Health, Office of Technology Transfer"	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheDeparmentofHealthandHumanServicesNationalInstituteofHealthOfficeofTechnologyTransfer	theunitedstatesofamericaasrepresentedbythesecretaryofthedeparmentofhealthandhumanservicesnationalinstituteofhealthofficeoftechnologytransfer
8084415	The United States of America as represented by the Secretary of the Departmant of Health and Human Services	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheDepartmantofHealthandHumanServices	theunitedstatesofamericaasrepresentedbythesecretaryofthedepartmantofhealthandhumanservices
9382592	The United States of America as represented by the Secretary of the Department of	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheDepartmentof	theunitedstatesofamericaasrepresentedbythesecretaryofthedepartmentof
4777133	The United States of America as represented by the Secretary of the Department of Health and Human Services	TheUnitedStatesofAmericaasrepresentedbytheSecretaryoftheDepartmentofHealthandHumanServices	theunitedstatesofamericaasrepresentedbythesecretaryofthedepartmentofhealthandhumanservices
